category_id,month,dayparting_name,weekday,desc_row,num_tags,title_upper,title_length,popularity
24,February,6am - 12pm,Friday,3206,15,21,84,Very Popular
10,February,12am - 6am,Friday,2390,28,5,39,Hyper Popular
1,February,12pm - 6pm,Thursday,769,17,5,40,Hyper Popular
24,February,6pm - 12am,Thursday,2576,6,4,19,Highly Popular
24,February,6pm - 12am,Thursday,748,8,8,54,Popular
24,February,6pm - 12am,Wednesday,885,38,34,42,Hyper Popular
10,February,12am - 6am,Friday,363,63,11,18,Highly Popular
20,February,6pm - 12am,Thursday,68,5,9,65,Highly Popular
22,February,6pm - 12am,Thursday,220,1,6,46,Highly Popular
17,February,12pm - 6pm,Friday,1258,12,6,50,Popular
10,February,12am - 6am,Friday,448,20,6,47,Popular
20,February,6pm - 12am,Wednesday,620,1,4,39,Hyper Popular
23,February,12pm - 6pm,Thursday,671,9,16,43,Very Popular
10,February,6pm - 12am,Thursday,4026,26,18,46,Popular
10,February,6am - 12pm,Friday,146,26,42,55,Hyper Popular
10,February,6am - 12pm,Thursday,640,55,10,54,Hyper Popular
17,February,12am - 6am,Friday,619,3,11,68,Popular
26,February,6pm - 12am,Wednesday,453,1,9,49,Hyper Popular
23,February,12pm - 6pm,Thursday,515,14,4,31,Very Popular
20,February,6pm - 12am,Thursday,1871,32,25,97,Highly Popular
10,February,12am - 6am,Thursday,654,4,7,43,Very Popular
24,February,12am - 6am,Friday,1014,32,12,58,Highly Popular
20,February,6pm - 12am,Thursday,1337,13,42,51,Very Popular
22,February,12am - 6am,Thursday,212,1,6,29,Hyper Popular
24,February,12am - 6am,Wednesday,681,29,16,69,Hyper Popular
24,February,12pm - 6pm,Thursday,1424,8,5,77,Very Popular
10,February,6am - 12pm,Thursday,2412,9,6,39,Very Popular
20,February,12am - 6am,Friday,1002,11,22,86,Popular
28,February,12pm - 6pm,Wednesday,260,21,5,73,Highly Popular
23,February,6pm - 12am,Wednesday,740,21,2,27,Very Popular
27,February,12pm - 6pm,Wednesday,967,11,14,53,Very Popular
26,February,6pm - 12am,Thursday,1461,27,7,41,Highly Popular
22,February,6pm - 12am,Wednesday,1095,20,28,33,Very Popular
24,February,12pm - 6pm,Wednesday,952,22,0,14,Very Popular
17,February,6pm - 12am,Monday,2018,46,4,17,Hyper Popular
24,February,6pm - 12am,Wednesday,1032,13,40,47,Highly Popular
24,February,6pm - 12am,Wednesday,1460,34,12,48,Very Popular
22,February,6pm - 12am,Wednesday,184,1,14,21,Popular
22,February,12pm - 6pm,Wednesday,1041,14,12,37,Very Popular
27,February,6pm - 12am,Wednesday,2905,27,4,24,Popular
28,February,6pm - 12am,Monday,861,39,11,72,Hyper Popular
23,February,6pm - 12am,Wednesday,1094,24,21,62,Very Popular
27,February,12pm - 6pm,Wednesday,2064,1,3,23,Very Popular
1,February,6pm - 12am,Wednesday,171,2,4,37,Popular
1,February,12pm - 6pm,Wednesday,207,13,5,31,Highly Popular
22,February,6pm - 12am,Tuesday,707,1,6,58,Hyper Popular
22,February,12am - 6am,Wednesday,1007,5,10,35,Highly Popular
10,February,12pm - 6pm,Monday,19,16,3,20,Hyper Popular
17,February,12am - 6am,Thursday,68,3,7,45,Popular
24,February,12pm - 6pm,Wednesday,1266,17,10,50,Popular
22,February,12pm - 6pm,Sunday,359,19,8,76,Very Popular
10,February,12pm - 6pm,Wednesday,1391,10,8,62,Hyper Popular
20,February,6pm - 12am,Wednesday,1587,29,7,72,Very Popular
28,February,6pm - 12am,Monday,375,1,17,98,Hyper Popular
1,February,6pm - 12am,Tuesday,229,13,9,64,Hyper Popular
28,February,6pm - 12am,Monday,1103,37,11,61,Hyper Popular
22,February,6pm - 12am,Monday,1769,45,8,48,Highly Popular
15,February,12pm - 6pm,Monday,819,22,18,98,Hyper Popular
10,February,6pm - 12am,Monday,582,25,13,79,Hyper Popular
24,February,6pm - 12am,Tuesday,926,1,14,34,Popular
20,February,12am - 6am,Tuesday,721,1,42,59,Highly Popular
23,February,6pm - 12am,Monday,1668,27,4,26,Hyper Popular
28,February,12pm - 6pm,Tuesday,455,9,6,26,Very Popular
20,February,6pm - 12am,Tuesday,477,10,3,51,Very Popular
20,February,6pm - 12am,Tuesday,392,1,5,30,Popular
24,February,6pm - 12am,Monday,902,36,13,45,Highly Popular
10,February,6pm - 12am,Monday,593,5,9,49,Hyper Popular
10,February,6am - 12pm,Tuesday,537,30,19,32,Hyper Popular
22,February,6pm - 12am,Tuesday,557,25,17,24,Popular
1,February,6pm - 12am,Tuesday,605,9,17,31,Very Popular
17,February,6pm - 12am,Monday,765,47,14,89,Hyper Popular
17,February,6pm - 12am,Monday,726,30,17,94,Very Popular
20,February,12pm - 6pm,Sunday,943,4,5,42,Very Popular
10,February,12am - 6am,Wednesday,430,40,13,54,Hyper Popular
22,February,6pm - 12am,Monday,169,1,3,24,Highly Popular
22,February,6am - 12pm,Monday,579,24,30,38,Hyper Popular
17,February,6pm - 12am,Tuesday,384,12,22,96,Popular
23,February,12pm - 6pm,Monday,272,16,4,38,Highly Popular
22,February,12pm - 6pm,Monday,2718,24,23,94,Highly Popular
24,February,6am - 12pm,Tuesday,1007,3,14,42,Very Popular
10,February,6am - 12pm,Monday,566,19,9,29,Hyper Popular
10,February,6am - 12pm,Wednesday,281,41,11,32,Hyper Popular
17,February,6pm - 12am,Tuesday,380,12,22,92,Popular
26,February,6pm - 12am,Sunday,340,1,10,51,Hyper Popular
23,February,12pm - 6pm,Monday,279,2,29,34,Hyper Popular
10,February,6am - 12pm,Tuesday,400,18,10,48,Highly Popular
22,February,12pm - 6pm,Tuesday,558,1,6,31,Popular
24,February,12am - 6am,Monday,1141,16,13,87,Hyper Popular
24,February,6pm - 12am,Monday,1598,21,15,95,Popular
17,February,12pm - 6pm,Monday,871,10,25,65,Highly Popular
28,February,6pm - 12am,Sunday,2980,24,33,87,Hyper Popular
24,February,12pm - 6pm,Tuesday,3933,20,5,41,Popular
1,February,6pm - 12am,Tuesday,656,10,5,36,Very Popular
24,February,6pm - 12am,Tuesday,412,1,4,24,Popular
26,February,12pm - 6pm,Tuesday,785,21,11,76,Popular
17,February,6pm - 12am,Tuesday,481,18,8,47,Popular
24,February,12pm - 6pm,Friday,222,1,8,44,Hyper Popular
10,February,6pm - 12am,Tuesday,329,31,7,48,Popular
28,February,12pm - 6pm,Sunday,1375,40,9,61,Hyper Popular
10,February,6pm - 12am,Monday,77,3,6,43,Popular
24,February,12pm - 6pm,Monday,652,1,9,73,Very Popular
23,February,12am - 6am,Tuesday,322,3,2,13,Very Popular
28,February,6am - 12pm,Tuesday,2187,23,13,96,Popular
24,February,6am - 12pm,Tuesday,1593,21,5,45,Very Popular
23,February,6pm - 12am,Monday,1473,9,11,37,Very Popular
28,February,12am - 6am,Tuesday,3983,10,9,60,Popular
27,February,12pm - 6pm,Monday,1156,2,3,58,Highly Popular
22,February,6pm - 12am,Sunday,965,1,4,41,Highly Popular
28,February,12pm - 6pm,Tuesday,3167,25,15,49,Popular
24,February,12am - 6am,Monday,348,1,3,18,Hyper Popular
10,February,12pm - 6pm,Tuesday,1578,19,31,71,Hyper Popular
20,February,6pm - 12am,Saturday,1013,24,3,32,Hyper Popular
25,February,6pm - 12am,Monday,907,8,3,55,Very Popular
24,February,12pm - 6pm,Tuesday,903,19,6,52,Highly Popular
24,February,12pm - 6pm,Sunday,554,11,19,53,Highly Popular
26,February,6am - 12pm,Sunday,254,1,18,24,Hyper Popular
22,February,6pm - 12am,Monday,537,30,36,45,Highly Popular
20,February,6pm - 12am,Tuesday,916,26,11,46,Very Popular
17,February,6am - 12pm,Monday,128,3,34,92,Very Popular
17,February,12pm - 6pm,Sunday,760,50,18,79,Hyper Popular
10,February,12pm - 6pm,Monday,1327,9,2,18,Highly Popular
22,February,6pm - 12am,Sunday,1615,31,14,36,Very Popular
10,February,12pm - 6pm,Monday,1725,6,5,39,Hyper Popular
20,February,6pm - 12am,Saturday,1396,26,14,40,Hyper Popular
20,February,6pm - 12am,Sunday,2731,21,13,89,Very Popular
10,February,12pm - 6pm,Monday,1517,14,13,89,Hyper Popular
24,February,12pm - 6pm,Monday,1459,19,6,52,Very Popular
24,February,6am - 12pm,Monday,231,28,2,31,Popular
20,February,6pm - 12am,Sunday,2507,25,10,60,Very Popular
22,February,6pm - 12am,Sunday,217,1,0,15,Popular
24,February,12pm - 6pm,Sunday,1772,35,46,63,Popular
23,February,12pm - 6pm,Sunday,1147,3,15,59,Highly Popular
20,February,6pm - 12am,Sunday,1317,18,6,65,Very Popular
20,February,12pm - 6pm,Sunday,997,29,5,30,Very Popular
20,February,12pm - 6pm,Saturday,415,1,4,37,Hyper Popular
24,February,12pm - 6pm,Saturday,421,1,6,37,Highly Popular
26,February,6pm - 12am,Sunday,475,6,10,43,Popular
19,February,12pm - 6pm,Sunday,2357,29,20,38,Very Popular
17,February,12am - 6am,Monday,639,30,29,59,Popular
24,February,6pm - 12am,Sunday,465,15,7,41,Hyper Popular
10,February,12pm - 6pm,Sunday,972,43,6,66,Hyper Popular
22,February,12pm - 6pm,Sunday,237,33,20,33,Very Popular
20,February,6pm - 12am,Sunday,401,22,7,37,Popular
23,February,6am - 12pm,Sunday,733,8,7,49,Hyper Popular
24,February,12pm - 6pm,Sunday,359,24,6,38,Very Popular
28,February,6pm - 12am,Sunday,181,5,7,33,Very Popular
20,February,6pm - 12am,Sunday,631,23,14,45,Highly Popular
24,February,12pm - 6pm,Saturday,673,3,5,63,Hyper Popular
2,February,12am - 6am,Monday,445,51,8,45,Popular
22,February,6pm - 12am,Friday,71,1,3,19,Hyper Popular
2,February,12pm - 6pm,Sunday,489,40,13,59,Popular
22,February,6pm - 12am,Sunday,352,6,14,17,Popular
24,February,12pm - 6pm,Sunday,631,37,10,42,Hyper Popular
20,February,6pm - 12am,Monday,131,15,17,65,Highly Popular
17,February,6am - 12pm,Sunday,449,38,24,66,Highly Popular
10,February,6pm - 12am,Sunday,588,18,14,54,Popular
20,February,6pm - 12am,Saturday,475,16,7,31,Very Popular
19,February,12am - 6am,Sunday,601,65,21,68,Very Popular
26,February,12am - 6am,Friday,670,4,3,59,Highly Popular
25,February,6pm - 12am,Saturday,677,21,5,42,Highly Popular
26,February,12pm - 6pm,Saturday,1804,7,9,79,Highly Popular
20,February,6am - 12pm,Sunday,703,1,10,42,Popular
26,February,12pm - 6pm,Sunday,840,18,8,61,Popular
24,February,12am - 6am,Sunday,818,16,10,77,Popular
22,February,12am - 6am,Monday,8,1,0,18,Hyper Popular
17,February,6pm - 12am,Saturday,849,21,12,98,Highly Popular
17,February,12am - 6am,Monday,1100,29,32,78,Very Popular
23,February,6pm - 12am,Saturday,1154,20,0,32,Highly Popular
20,February,6pm - 12am,Friday,358,15,6,42,Highly Popular
26,February,12am - 6am,Sunday,1377,1,4,26,Popular
10,February,12pm - 6pm,Saturday,125,12,2,38,Hyper Popular
22,February,6pm - 12am,Thursday,29,1,5,36,Popular
22,February,6pm - 12am,Saturday,73,8,0,22,Popular
24,February,12pm - 6pm,Saturday,1751,7,6,44,Highly Popular
24,February,12pm - 6pm,Saturday,2180,24,8,43,Very Popular
28,February,6pm - 12am,Thursday,584,1,9,45,Hyper Popular
24,February,12pm - 6pm,Friday,1153,15,25,73,Hyper Popular
10,February,6pm - 12am,Friday,3665,22,8,61,Hyper Popular
25,February,12am - 6am,Sunday,827,16,4,64,Popular
25,February,12pm - 6pm,Saturday,648,20,9,67,Popular
20,February,12am - 6am,Saturday,493,31,5,39,Hyper Popular
27,February,12pm - 6pm,Wednesday,202,9,4,54,Hyper Popular
17,February,6am - 12pm,Tuesday,365,18,10,47,Popular
17,February,12pm - 6pm,Sunday,483,7,16,82,Popular
10,February,6am - 12pm,Saturday,778,7,19,24,Hyper Popular
24,February,6pm - 12am,Friday,1674,18,12,95,Highly Popular
22,February,12am - 6am,Saturday,1186,16,10,66,Highly Popular
24,March,12am - 6am,Monday,238,2,9,60,Highly Popular
24,February,6pm - 12am,Sunday,458,1,5,54,Popular
24,February,6pm - 12am,Sunday,1544,3,26,36,Hyper Popular
24,March,12am - 6am,Monday,200,2,12,71,Very Popular
20,February,6pm - 12am,Sunday,579,4,7,31,Hyper Popular
24,February,6pm - 12am,Sunday,583,5,9,83,Highly Popular
24,March,12am - 6am,Monday,1137,30,8,65,Popular
20,March,12am - 6am,Monday,632,30,9,63,Highly Popular
17,February,12am - 6am,Sunday,387,18,14,45,Hyper Popular
23,February,6pm - 12am,Sunday,2030,1,0,14,Very Popular
22,February,6pm - 12am,Saturday,779,17,5,24,Hyper Popular
23,February,6pm - 12am,Sunday,298,1,1,45,Popular
24,February,6pm - 12am,Sunday,2150,6,13,38,Very Popular
23,February,6pm - 12am,Sunday,609,26,2,37,Popular
2,February,12pm - 6pm,Sunday,2707,20,40,63,Very Popular
22,February,6am - 12pm,Sunday,1694,1,2,94,Highly Popular
27,February,12pm - 6pm,Sunday,1006,1,3,25,Very Popular
22,February,12pm - 6pm,Sunday,1236,30,11,64,Hyper Popular
10,March,6am - 12pm,Monday,769,52,11,46,Highly Popular
24,February,12pm - 6pm,Sunday,661,13,20,36,Highly Popular
22,February,6pm - 12am,Sunday,35,1,5,29,Highly Popular
24,February,12am - 6am,Friday,1513,20,6,45,Hyper Popular
20,February,12pm - 6pm,Saturday,1120,18,10,66,Hyper Popular
22,February,6pm - 12am,Saturday,963,10,33,45,Highly Popular
28,February,12pm - 6pm,Sunday,4312,1,5,38,Popular
20,February,12pm - 6pm,Sunday,657,14,7,44,Popular
17,February,6pm - 12am,Sunday,681,24,43,57,Very Popular
10,February,12am - 6am,Sunday,736,8,9,57,Highly Popular
1,February,6pm - 12am,Sunday,61,13,3,20,Popular
17,February,6am - 12pm,Sunday,603,3,14,99,Popular
10,February,6pm - 12am,Sunday,625,19,18,90,Popular
24,February,12am - 6am,Sunday,280,1,2,17,Very Popular
28,March,12am - 6am,Monday,694,6,2,16,Popular
25,February,6pm - 12am,Friday,497,21,2,59,Hyper Popular
2,February,12pm - 6pm,Sunday,663,9,8,48,Popular
24,February,12pm - 6pm,Sunday,394,31,28,42,Popular
20,February,6pm - 12am,Sunday,1227,1,5,31,Hyper Popular
20,February,12pm - 6pm,Saturday,370,17,12,40,Highly Popular
10,February,6pm - 12am,Sunday,2364,1,10,64,Very Popular
17,February,6pm - 12am,Sunday,1324,30,19,94,Very Popular
24,February,6pm - 12am,Saturday,785,31,11,72,Highly Popular
20,February,12pm - 6pm,Friday,121,12,3,29,Hyper Popular
20,February,6pm - 12am,Saturday,1409,28,12,49,Hyper Popular
20,February,12pm - 6pm,Sunday,768,20,18,41,Very Popular
22,February,6pm - 12am,Friday,83,6,30,37,Hyper Popular
20,February,12pm - 6pm,Saturday,1017,18,17,79,Very Popular
24,February,6pm - 12am,Sunday,795,3,29,36,Highly Popular
20,February,12am - 6am,Saturday,557,30,8,55,Hyper Popular
27,February,6pm - 12am,Saturday,1642,3,6,30,Popular
25,February,12pm - 6pm,Sunday,434,1,9,80,Popular
20,February,12pm - 6pm,Sunday,1388,23,21,52,Popular
24,February,12am - 6am,Saturday,320,1,35,47,Popular
28,February,12am - 6am,Sunday,444,27,9,56,Popular
1,February,6pm - 12am,Saturday,679,24,4,22,Popular
24,February,12pm - 6pm,Saturday,3349,26,16,44,Very Popular
20,February,12pm - 6pm,Friday,354,1,5,55,Hyper Popular
19,February,12pm - 6pm,Saturday,2720,17,18,72,Very Popular
24,February,6pm - 12am,Friday,510,1,7,36,Highly Popular
23,February,6pm - 12am,Saturday,337,8,7,35,Highly Popular
20,February,12pm - 6pm,Saturday,1481,23,15,49,Popular
17,February,12pm - 6pm,Saturday,547,20,29,70,Very Popular
24,February,6am - 12pm,Sunday,471,1,25,55,Popular
20,February,12pm - 6pm,Saturday,771,16,12,44,Very Popular
20,February,6pm - 12am,Friday,748,29,39,86,Highly Popular
17,February,12am - 6am,Sunday,69,3,7,45,Popular
1,February,12pm - 6pm,Sunday,423,1,1,29,Highly Popular
22,February,6pm - 12am,Thursday,56,1,7,31,Hyper Popular
24,February,12pm - 6pm,Saturday,707,15,4,43,Very Popular
17,February,6am - 12pm,Sunday,66,6,6,41,Popular
20,February,6pm - 12am,Saturday,236,1,7,14,Popular
24,February,12pm - 6pm,Friday,796,9,18,25,Highly Popular
24,February,12am - 6am,Sunday,857,1,33,46,Hyper Popular
10,February,12am - 6am,Sunday,2674,29,4,17,Highly Popular
24,February,6pm - 12am,Friday,354,12,9,50,Highly Popular
19,February,12pm - 6pm,Sunday,2008,17,15,38,Popular
23,February,12pm - 6pm,Saturday,168,15,4,30,Very Popular
17,February,6pm - 12am,Saturday,1297,33,20,91,Popular
20,February,12am - 6am,Sunday,27,4,9,32,Popular
10,February,12am - 6am,Friday,99,19,20,43,Popular
17,February,12am - 6am,Saturday,939,34,9,98,Popular
10,February,6pm - 12am,Friday,2838,26,13,79,Very Popular
10,February,6pm - 12am,Friday,632,31,12,63,Very Popular
23,February,12pm - 6pm,Saturday,643,8,31,38,Popular
24,February,12pm - 6pm,Friday,610,19,5,42,Hyper Popular
17,February,12am - 6am,Sunday,371,14,12,76,Very Popular
24,February,6am - 12pm,Friday,1134,5,10,79,Popular
17,February,12am - 6am,Sunday,378,16,7,50,Very Popular
17,February,12am - 6am,Friday,867,9,14,88,Popular
2,February,12pm - 6pm,Sunday,2205,34,7,35,Popular
20,February,12pm - 6pm,Friday,425,1,8,83,Hyper Popular
20,February,12pm - 6pm,Friday,1533,23,12,95,Popular
20,February,12pm - 6pm,Thursday,1247,23,13,72,Hyper Popular
24,February,6am - 12pm,Friday,3206,15,21,84,Highly Popular
24,February,12pm - 6pm,Thursday,991,31,5,44,Hyper Popular
10,February,12am - 6am,Friday,2390,28,5,39,Hyper Popular
20,February,6pm - 12am,Thursday,668,7,10,43,Highly Popular
23,February,12pm - 6pm,Thursday,671,9,16,43,Highly Popular
1,February,12pm - 6pm,Thursday,769,17,5,40,Hyper Popular
26,February,12pm - 6pm,Friday,2233,31,5,49,Popular
20,February,6pm - 12am,Thursday,68,5,9,65,Hyper Popular
24,February,6pm - 12am,Thursday,2576,6,4,19,Hyper Popular
24,February,6pm - 12am,Thursday,748,8,8,54,Very Popular
24,February,6pm - 12am,Wednesday,885,38,34,42,Hyper Popular
10,February,12am - 6am,Friday,363,63,11,18,Highly Popular
10,February,6am - 12pm,Thursday,640,55,10,54,Hyper Popular
23,February,12pm - 6pm,Thursday,515,14,4,31,Highly Popular
10,February,12am - 6am,Friday,448,20,6,47,Very Popular
17,February,12pm - 6pm,Friday,1258,12,6,50,Popular
24,February,12am - 6am,Friday,1014,32,12,58,Highly Popular
10,February,6pm - 12am,Thursday,4026,26,18,46,Very Popular
22,February,6pm - 12am,Thursday,220,1,6,46,Highly Popular
10,February,6am - 12pm,Friday,146,26,42,55,Hyper Popular
20,February,6pm - 12am,Wednesday,620,1,4,39,Hyper Popular
20,February,6pm - 12am,Thursday,1871,32,25,97,Highly Popular
26,February,6pm - 12am,Wednesday,453,1,9,49,Hyper Popular
22,February,12am - 6am,Thursday,212,1,6,29,Hyper Popular
10,February,12am - 6am,Thursday,654,4,7,43,Highly Popular
20,February,6pm - 12am,Thursday,1337,13,42,51,Very Popular
24,February,12pm - 6pm,Thursday,2114,21,18,86,Highly Popular
24,February,12am - 6am,Wednesday,681,29,16,69,Hyper Popular
17,February,12am - 6am,Friday,619,3,11,68,Popular
10,February,12pm - 6pm,Thursday,598,23,9,51,Hyper Popular
24,February,12pm - 6pm,Thursday,1424,8,5,77,Very Popular
10,February,6am - 12pm,Thursday,2412,9,6,39,Highly Popular
22,February,6am - 12pm,Saturday,1261,16,10,66,Very Popular
10,February,12am - 6am,Friday,588,31,11,56,Popular
26,February,6pm - 12am,Thursday,1461,27,7,41,Highly Popular
20,February,12am - 6am,Friday,1002,11,22,86,Popular
20,February,6pm - 12am,Thursday,738,12,35,62,Popular
20,February,6am - 12pm,Thursday,1450,29,31,77,Popular
24,February,12pm - 6pm,Wednesday,432,1,5,28,Hyper Popular
23,February,6pm - 12am,Wednesday,740,21,2,27,Very Popular
20,February,12pm - 6pm,Thursday,2905,30,9,70,Very Popular
28,February,12pm - 6pm,Wednesday,260,21,5,73,Highly Popular
24,February,12am - 6am,Wednesday,705,29,13,53,Hyper Popular
24,February,12pm - 6pm,Wednesday,952,22,0,14,Highly Popular
20,February,6am - 12pm,Thursday,1364,32,24,53,Very Popular
10,February,12pm - 6pm,Thursday,2993,7,14,42,Very Popular
22,February,6pm - 12am,Wednesday,1095,20,28,33,Very Popular
10,February,12am - 6am,Thursday,2703,28,6,45,Highly Popular
27,February,12pm - 6pm,Wednesday,967,11,14,53,Very Popular
17,February,6pm - 12am,Monday,2018,46,4,17,Hyper Popular
24,February,6pm - 12am,Wednesday,1032,13,40,47,Highly Popular
24,February,6pm - 12am,Wednesday,1460,34,12,48,Very Popular
22,February,6pm - 12am,Wednesday,184,1,14,21,Popular
24,February,12pm - 6pm,Wednesday,1266,17,10,50,Very Popular
23,February,6pm - 12am,Wednesday,1094,24,21,62,Very Popular
22,February,12pm - 6pm,Wednesday,1041,14,12,37,Very Popular
10,February,12pm - 6pm,Wednesday,1391,10,8,62,Hyper Popular
27,February,6pm - 12am,Wednesday,2905,27,4,24,Popular
28,February,6pm - 12am,Monday,861,39,11,72,Hyper Popular
22,February,6pm - 12am,Tuesday,707,1,6,58,Hyper Popular
1,February,6pm - 12am,Tuesday,229,13,9,64,Hyper Popular
27,February,12pm - 6pm,Wednesday,2064,1,3,23,Very Popular
1,February,6pm - 12am,Wednesday,171,2,4,37,Popular
1,February,12pm - 6pm,Wednesday,207,13,5,31,Highly Popular
22,February,12am - 6am,Wednesday,1007,5,10,35,Highly Popular
10,February,12pm - 6pm,Monday,19,16,3,20,Hyper Popular
17,February,12am - 6am,Thursday,68,3,7,45,Popular
22,February,12pm - 6pm,Sunday,359,19,8,76,Highly Popular
28,February,6pm - 12am,Monday,375,1,17,98,Hyper Popular
15,February,12pm - 6pm,Monday,819,22,18,98,Hyper Popular
28,February,6pm - 12am,Monday,1103,37,11,61,Hyper Popular
20,February,12am - 6am,Tuesday,721,1,42,59,Highly Popular
23,February,6pm - 12am,Monday,1668,27,4,26,Hyper Popular
20,February,6pm - 12am,Wednesday,1587,29,7,72,Very Popular
22,February,6pm - 12am,Monday,1769,45,8,48,Highly Popular
24,February,6pm - 12am,Tuesday,926,1,14,34,Very Popular
10,February,6pm - 12am,Monday,593,5,9,49,Hyper Popular
28,February,12pm - 6pm,Tuesday,455,9,6,26,Very Popular
20,February,6pm - 12am,Tuesday,392,1,5,30,Popular
24,February,6pm - 12am,Monday,902,36,13,45,Highly Popular
10,February,6pm - 12am,Monday,582,25,13,79,Hyper Popular
10,February,6am - 12pm,Tuesday,537,30,19,32,Hyper Popular
22,February,6pm - 12am,Monday,169,1,3,24,Hyper Popular
22,February,6pm - 12am,Tuesday,557,25,17,24,Popular
10,February,12am - 6am,Wednesday,430,40,13,54,Hyper Popular
1,February,6pm - 12am,Tuesday,605,9,17,31,Very Popular
17,February,6pm - 12am,Monday,765,47,14,89,Hyper Popular
17,February,6pm - 12am,Monday,726,30,17,94,Very Popular
22,February,6am - 12pm,Monday,579,24,30,38,Hyper Popular
17,February,6pm - 12am,Tuesday,384,12,22,96,Popular
20,February,12pm - 6pm,Sunday,943,4,5,42,Very Popular
23,February,12pm - 6pm,Monday,272,16,4,38,Highly Popular
10,February,6am - 12pm,Monday,566,19,9,29,Hyper Popular
26,February,6pm - 12am,Sunday,340,1,10,51,Hyper Popular
22,February,12pm - 6pm,Monday,2718,24,23,94,Highly Popular
24,February,6am - 12pm,Tuesday,1007,3,14,42,Very Popular
10,February,6am - 12pm,Wednesday,281,41,11,32,Hyper Popular
17,February,6pm - 12am,Tuesday,380,12,22,92,Popular
10,February,6am - 12pm,Tuesday,400,18,10,48,Hyper Popular
28,February,6pm - 12am,Sunday,2980,24,33,87,Hyper Popular
22,February,12pm - 6pm,Tuesday,558,1,6,31,Very Popular
24,February,6pm - 12am,Monday,1598,21,15,95,Popular
17,February,12pm - 6pm,Monday,871,10,25,65,Highly Popular
24,February,12am - 6am,Monday,1141,16,13,87,Hyper Popular
24,February,12pm - 6pm,Tuesday,3933,20,5,41,Popular
1,February,6pm - 12am,Tuesday,656,10,5,36,Highly Popular
24,February,6pm - 12am,Tuesday,412,1,4,24,Popular
24,March,12am - 6am,Monday,238,2,9,60,Hyper Popular
24,March,12am - 6am,Monday,524,17,12,75,Very Popular
22,March,6pm - 12am,Monday,1023,29,5,42,Highly Popular
24,February,6pm - 12am,Sunday,458,1,5,54,Popular
24,March,12am - 6am,Monday,200,2,12,71,Highly Popular
24,March,12am - 6am,Monday,1137,30,8,65,Very Popular
24,March,12pm - 6pm,Monday,570,22,5,44,Popular
24,February,6pm - 12am,Sunday,1544,3,26,36,Hyper Popular
24,March,6am - 12pm,Monday,1205,10,11,86,Popular
24,February,6pm - 12am,Sunday,583,5,11,86,Hyper Popular
20,February,6pm - 12am,Sunday,579,4,7,31,Hyper Popular
10,March,6am - 12pm,Monday,769,52,11,46,Hyper Popular
20,March,12am - 6am,Monday,632,30,9,63,Highly Popular
24,March,6pm - 12am,Monday,95,16,7,44,Very Popular
10,March,6pm - 12am,Monday,698,25,9,53,Popular
27,March,12pm - 6pm,Monday,462,4,6,47,Highly Popular
24,March,6am - 12pm,Monday,310,18,4,40,Popular
17,February,12am - 6am,Sunday,387,18,14,45,Hyper Popular
10,March,12pm - 6pm,Monday,2670,27,7,56,Hyper Popular
22,March,12pm - 6pm,Monday,437,1,35,54,Popular
25,March,12am - 6am,Monday,220,20,4,57,Popular
22,February,12pm - 6pm,Sunday,1236,30,11,64,Hyper Popular
24,February,6pm - 12am,Sunday,2150,6,14,50,Very Popular
23,February,6pm - 12am,Sunday,2030,1,0,14,Highly Popular
22,February,6pm - 12am,Saturday,779,17,5,24,Hyper Popular
20,March,6am - 12pm,Monday,2384,6,17,56,Highly Popular
10,March,6am - 12pm,Monday,187,5,42,73,Popular
23,February,6pm - 12am,Sunday,298,1,1,45,Very Popular
23,February,6pm - 12am,Sunday,609,26,2,37,Very Popular
20,March,12pm - 6pm,Monday,2538,20,8,57,Popular
2,February,12pm - 6pm,Sunday,2707,20,40,63,Very Popular
22,February,6am - 12pm,Sunday,1694,1,2,94,Highly Popular
27,February,12pm - 6pm,Sunday,1006,1,3,25,Highly Popular
24,February,6pm - 12am,Sunday,490,24,9,52,Highly Popular
24,February,12pm - 6pm,Sunday,661,13,20,36,Hyper Popular
24,February,6pm - 12am,Sunday,1497,6,7,47,Popular
20,March,12pm - 6pm,Monday,630,21,1,12,Popular
20,February,12pm - 6pm,Saturday,1120,18,10,66,Hyper Popular
1,February,6pm - 12am,Sunday,61,13,3,20,Popular
20,March,12am - 6am,Monday,247,2,1,36,Hyper Popular
2,March,12am - 6am,Monday,807,70,6,57,Popular
24,February,12am - 6am,Sunday,280,1,2,17,Highly Popular
26,February,6pm - 12am,Sunday,1148,34,10,59,Popular
28,February,12pm - 6pm,Sunday,4312,1,5,38,Popular
10,February,12am - 6am,Sunday,736,8,9,57,Hyper Popular
24,February,12am - 6am,Friday,1513,20,6,45,Hyper Popular
22,February,6pm - 12am,Saturday,963,10,33,45,Hyper Popular
24,February,6am - 12pm,Sunday,1557,11,21,53,Hyper Popular
20,February,6pm - 12am,Sunday,709,9,8,43,Highly Popular
22,February,12pm - 6pm,Sunday,1348,1,16,79,Popular
2,February,12pm - 6pm,Sunday,663,9,8,48,Popular
10,February,6pm - 12am,Sunday,2364,1,10,64,Highly Popular
23,February,6pm - 12am,Saturday,337,8,7,35,Highly Popular
20,February,12pm - 6pm,Sunday,657,14,7,44,Popular
