category_id,month,dayparting_name,weekday,desc_row,num_tags,title_upper,title_length,popularity
10,January,12pm - 6pm,Friday,154,4,7,46,Highly Popular
24,January,12pm - 6pm,Saturday,2074,19,14,76,Popular
24,January,6pm - 12am,Friday,380,25,4,28,Popular
24,January,12pm - 6pm,Saturday,1069,14,11,59,Very Popular
20,January,6pm - 12am,Friday,541,42,3,48,Very Popular
27,January,6pm - 12am,Friday,513,3,9,54,Very Popular
10,January,6pm - 12am,Thursday,832,7,9,51,Very Popular
24,January,6pm - 12am,Friday,396,16,12,48,Hyper Popular
22,January,6pm - 12am,Thursday,3300,25,8,62,Hyper Popular
10,January,12pm - 6pm,Friday,2468,34,7,29,Hyper Popular
26,January,6am - 12pm,Saturday,1395,17,4,83,Hyper Popular
2,January,6pm - 12am,Friday,2203,14,14,89,Hyper Popular
22,January,6pm - 12am,Saturday,1386,34,5,25,Popular
22,January,12pm - 6pm,Thursday,536,22,25,30,Very Popular
22,January,6pm - 12am,Friday,389,10,6,33,Very Popular
28,January,12pm - 6pm,Friday,729,18,5,35,Hyper Popular
10,January,6pm - 12am,Thursday,966,8,13,78,Very Popular
27,January,6am - 12pm,Saturday,4321,29,4,35,Very Popular
10,January,12am - 6am,Friday,361,5,4,49,Hyper Popular
10,January,12pm - 6pm,Friday,2248,9,6,42,Very Popular
2,January,12pm - 6pm,Friday,554,15,6,29,Popular
24,January,12pm - 6pm,Friday,313,17,22,95,Highly Popular
20,January,12pm - 6pm,Friday,165,28,5,53,Hyper Popular
24,December,12pm - 6pm,Tuesday,310,1,1,31,Popular
24,January,6pm - 12am,Friday,3561,7,4,28,Hyper Popular
24,January,6pm - 12am,Friday,1131,37,7,13,Hyper Popular
17,January,6pm - 12am,Friday,170,12,6,71,Popular
10,January,6pm - 12am,Thursday,3180,1,3,39,Popular
28,January,6pm - 12am,Thursday,3572,45,18,27,Hyper Popular
15,January,6pm - 12am,Thursday,735,23,13,94,Hyper Popular
22,January,6pm - 12am,Thursday,134,1,7,37,Hyper Popular
20,January,12pm - 6pm,Friday,314,21,8,52,Highly Popular
17,January,6pm - 12am,Friday,585,13,7,88,Popular
20,January,6pm - 12am,Thursday,431,24,12,61,Very Popular
10,January,12pm - 6pm,Thursday,1293,7,9,28,Very Popular
24,January,6pm - 12am,Thursday,707,12,6,44,Popular
10,January,6pm - 12am,Thursday,707,27,10,63,Highly Popular
10,January,12pm - 6pm,Thursday,1497,29,7,43,Popular
25,January,6pm - 12am,Thursday,604,8,3,63,Very Popular
24,January,6pm - 12am,Wednesday,426,14,24,50,Hyper Popular
20,January,12pm - 6pm,Wednesday,590,12,2,25,Hyper Popular
22,January,12pm - 6pm,Thursday,486,29,25,51,Popular
23,January,12pm - 6pm,Thursday,546,22,23,71,Popular
17,January,6am - 12pm,Thursday,1010,18,40,56,Hyper Popular
17,January,12am - 6am,Saturday,471,23,12,62,Popular
10,January,12am - 6am,Friday,344,32,28,39,Highly Popular
24,January,6pm - 12am,Wednesday,1958,27,39,55,Very Popular
17,January,12pm - 6pm,Thursday,614,31,3,70,Popular
10,January,12pm - 6pm,Thursday,2127,27,5,38,Popular
2,January,6pm - 12am,Wednesday,432,6,4,48,Highly Popular
17,January,6pm - 12am,Wednesday,691,49,14,82,Hyper Popular
10,January,6am - 12pm,Thursday,329,3,1,5,Very Popular
17,January,6pm - 12am,Wednesday,579,44,6,46,Highly Popular
25,January,6pm - 12am,Wednesday,853,62,9,95,Hyper Popular
19,January,12pm - 6pm,Friday,701,1,9,64,Popular
24,January,6am - 12pm,Friday,906,31,1,13,Popular
1,January,6pm - 12am,Wednesday,1406,29,15,100,Hyper Popular
25,January,6pm - 12am,Wednesday,2949,32,5,50,Highly Popular
10,January,12pm - 6pm,Tuesday,2551,14,8,51,Hyper Popular
23,January,6am - 12pm,Thursday,1015,9,11,46,Popular
22,January,12pm - 6pm,Tuesday,447,21,28,34,Very Popular
17,January,6pm - 12am,Wednesday,817,28,11,98,Very Popular
24,January,12pm - 6pm,Monday,97,1,36,49,Highly Popular
22,January,6am - 12pm,Wednesday,1980,1,17,88,Popular
24,January,12pm - 6pm,Wednesday,1075,18,16,47,Very Popular
24,January,12am - 6am,Tuesday,78,23,4,32,Very Popular
17,January,6am - 12pm,Thursday,670,23,8,70,Very Popular
25,January,6pm - 12am,Wednesday,424,29,5,79,Highly Popular
28,January,12pm - 6pm,Wednesday,219,9,8,39,Highly Popular
24,January,12pm - 6pm,Tuesday,234,1,0,40,Very Popular
25,January,6am - 12pm,Thursday,638,2,11,44,Popular
25,January,6am - 12pm,Thursday,1850,16,10,72,Highly Popular
17,January,6pm - 12am,Wednesday,841,27,10,99,Very Popular
20,January,12am - 6am,Wednesday,524,17,7,52,Very Popular
17,January,12am - 6am,Wednesday,2017,54,22,84,Highly Popular
23,January,6pm - 12am,Tuesday,767,13,2,14,Very Popular
17,January,6pm - 12am,Tuesday,390,16,6,60,Highly Popular
23,January,12pm - 6pm,Wednesday,179,7,6,23,Popular
20,January,12pm - 6pm,Tuesday,551,15,9,31,Hyper Popular
17,January,12pm - 6pm,Wednesday,1944,8,10,99,Popular
10,January,6pm - 12am,Wednesday,646,9,11,35,Popular
24,January,6pm - 12am,Wednesday,916,30,5,55,Hyper Popular
20,January,6pm - 12am,Tuesday,1321,34,0,24,Hyper Popular
1,January,6am - 12pm,Tuesday,394,17,4,36,Hyper Popular
19,December,6pm - 12am,Thursday,748,29,3,68,Popular
20,January,6pm - 12am,Tuesday,986,29,17,82,Popular
17,January,6am - 12pm,Wednesday,204,11,28,77,Highly Popular
22,January,6pm - 12am,Tuesday,560,1,13,79,Popular
25,January,6am - 12pm,Thursday,1163,29,12,67,Very Popular
24,January,12pm - 6pm,Tuesday,464,1,3,27,Popular
17,January,12pm - 6pm,Monday,747,2,28,98,Very Popular
10,January,12am - 6am,Wednesday,353,11,6,85,Very Popular
24,January,6pm - 12am,Wednesday,430,8,6,73,Popular
24,January,6pm - 12am,Wednesday,779,9,1,47,Popular
17,January,12pm - 6pm,Wednesday,1240,36,3,71,Popular
24,January,6pm - 12am,Monday,913,28,9,41,Hyper Popular
20,January,6pm - 12am,Monday,855,4,6,48,Highly Popular
25,January,6pm - 12am,Tuesday,1061,59,9,96,Very Popular
20,January,12pm - 6pm,Monday,384,11,26,60,Highly Popular
26,January,12pm - 6pm,Tuesday,1111,12,37,46,Popular
24,January,12pm - 6pm,Wednesday,959,10,6,46,Popular
17,January,12pm - 6pm,Tuesday,740,37,9,35,Popular
22,January,6pm - 12am,Monday,1402,30,1,30,Hyper Popular
24,January,6am - 12pm,Monday,1253,27,20,98,Very Popular
22,January,12am - 6am,Monday,546,8,8,28,Popular
10,January,6pm - 12am,Tuesday,153,1,7,54,Very Popular
24,January,6am - 12pm,Tuesday,154,18,8,42,Very Popular
2,January,6pm - 12am,Tuesday,654,21,35,44,Popular
24,January,6pm - 12am,Tuesday,747,27,20,71,Popular
17,January,6pm - 12am,Tuesday,761,43,47,55,Popular
22,January,6pm - 12am,Tuesday,196,20,3,31,Popular
20,January,12pm - 6pm,Monday,491,12,26,51,Highly Popular
2,January,12pm - 6pm,Tuesday,674,36,5,54,Popular
24,January,12pm - 6pm,Tuesday,914,42,6,45,Popular
24,January,6pm - 12am,Monday,187,1,7,45,Highly Popular
24,January,6pm - 12am,Monday,153,9,33,50,Popular
25,January,6pm - 12am,Monday,137,1,13,77,Popular
25,January,6pm - 12am,Wednesday,2177,31,3,64,Very Popular
24,January,12pm - 6pm,Tuesday,595,14,5,44,Popular
24,January,6pm - 12am,Tuesday,1057,1,5,66,Popular
26,January,12pm - 6pm,Monday,2785,31,8,60,Highly Popular
22,January,6pm - 12am,Monday,42,1,3,21,Hyper Popular
17,January,12am - 6am,Sunday,384,15,14,42,Hyper Popular
10,January,6pm - 12am,Monday,343,18,7,48,Very Popular
24,January,6pm - 12am,Monday,153,6,34,43,Popular
25,January,6am - 12pm,Tuesday,1513,5,4,68,Popular
20,January,12pm - 6pm,Tuesday,387,20,12,80,Very Popular
22,January,6pm - 12am,Monday,275,1,2,20,Highly Popular
22,January,12am - 6am,Tuesday,2058,10,25,47,Very Popular
24,January,6pm - 12am,Monday,305,1,9,51,Popular
24,January,12pm - 6pm,Sunday,545,15,39,47,Highly Popular
24,January,6pm - 12am,Monday,1541,31,6,35,Very Popular
27,January,6pm - 12am,Monday,371,1,10,62,Very Popular
20,January,12pm - 6pm,Sunday,557,20,1,23,Hyper Popular
24,January,6pm - 12am,Monday,376,24,5,44,Very Popular
20,January,6pm - 12am,Sunday,1406,21,10,57,Hyper Popular
17,January,12am - 6am,Tuesday,1565,28,8,77,Hyper Popular
22,January,6am - 12pm,Sunday,389,21,29,36,Very Popular
17,January,12pm - 6pm,Monday,1029,20,6,81,Very Popular
10,January,6am - 12pm,Tuesday,402,47,20,59,Very Popular
24,January,12am - 6am,Tuesday,499,1,25,100,Popular
17,January,12am - 6am,Monday,386,34,16,37,Hyper Popular
17,January,6pm - 12am,Sunday,735,38,10,58,Hyper Popular
23,January,12pm - 6pm,Sunday,2034,4,21,54,Hyper Popular
24,January,6pm - 12am,Monday,1463,24,10,51,Popular
24,January,12pm - 6pm,Monday,959,10,11,67,Very Popular
17,January,12am - 6am,Tuesday,1501,29,6,49,Highly Popular
24,January,12pm - 6pm,Monday,266,6,14,19,Hyper Popular
20,January,6pm - 12am,Saturday,647,1,8,38,Hyper Popular
24,January,12pm - 6pm,Sunday,883,21,26,73,Highly Popular
24,January,12pm - 6pm,Sunday,375,21,7,47,Highly Popular
24,January,12am - 6am,Monday,57,20,4,33,Very Popular
24,January,12pm - 6pm,Sunday,341,1,39,59,Popular
10,January,6pm - 12am,Monday,243,17,8,25,Popular
24,January,12pm - 6pm,Sunday,1058,25,7,54,Very Popular
24,January,6pm - 12am,Sunday,1460,28,4,31,Highly Popular
25,January,6pm - 12am,Monday,965,59,8,95,Popular
10,January,12am - 6am,Sunday,314,16,12,81,Hyper Popular
17,January,12pm - 6pm,Monday,835,8,6,97,Highly Popular
10,January,12pm - 6pm,Monday,323,23,4,32,Highly Popular
24,January,6am - 12pm,Monday,368,17,9,33,Popular
27,January,12pm - 6pm,Monday,2509,32,4,47,Popular
25,January,12pm - 6pm,Monday,1795,41,5,81,Popular
24,January,6am - 12pm,Sunday,700,1,13,35,Popular
23,January,12am - 6am,Tuesday,78,18,4,34,Very Popular
10,January,12pm - 6pm,Saturday,726,20,10,68,Hyper Popular
17,January,12am - 6am,Sunday,250,4,66,78,Highly Popular
17,January,6pm - 12am,Sunday,444,19,9,65,Popular
24,January,12pm - 6pm,Sunday,180,1,6,35,Hyper Popular
24,January,6pm - 12am,Saturday,722,21,12,76,Hyper Popular
17,January,12am - 6am,Monday,630,33,11,74,Highly Popular
24,January,6pm - 12am,Sunday,555,20,9,52,Popular
17,January,6pm - 12am,Sunday,1365,31,21,99,Popular
24,January,6pm - 12am,Sunday,666,1,15,39,Very Popular
25,January,12am - 6am,Monday,83,12,7,96,Popular
24,January,6pm - 12am,Saturday,582,1,5,31,Hyper Popular
17,January,6pm - 12am,Sunday,745,50,9,95,Hyper Popular
24,January,12pm - 6pm,Sunday,322,20,0,44,Popular
22,January,12pm - 6pm,Sunday,1072,36,18,43,Highly Popular
24,January,6pm - 12am,Saturday,783,1,34,45,Hyper Popular
1,January,12am - 6am,Sunday,890,18,5,37,Hyper Popular
20,January,12pm - 6pm,Sunday,1652,17,7,50,Popular
24,January,6pm - 12am,Sunday,1863,13,6,32,Popular
10,January,12pm - 6pm,Sunday,330,1,8,60,Popular
25,January,12pm - 6pm,Sunday,1355,10,5,74,Very Popular
24,January,12pm - 6pm,Saturday,629,13,9,53,Popular
23,January,12pm - 6pm,Sunday,1523,5,25,66,Highly Popular
17,January,12pm - 6pm,Sunday,552,30,6,76,Popular
24,January,6am - 12pm,Sunday,136,24,12,75,Hyper Popular
24,January,12pm - 6pm,Sunday,1583,5,10,33,Popular
17,January,12am - 6am,Sunday,443,23,9,47,Highly Popular
17,January,12am - 6am,Sunday,639,34,13,94,Hyper Popular
24,January,6pm - 12am,Saturday,665,20,12,64,Very Popular
17,January,6pm - 12am,Saturday,668,40,7,43,Highly Popular
17,January,12am - 6am,Sunday,447,23,18,87,Highly Popular
25,January,12pm - 6pm,Sunday,2897,6,3,53,Very Popular
24,January,6pm - 12am,Saturday,1676,27,39,54,Popular
19,January,12pm - 6pm,Sunday,2060,1,8,15,Popular
20,January,12pm - 6pm,Saturday,590,9,27,52,Highly Popular
17,January,6pm - 12am,Friday,751,17,11,77,Highly Popular
17,January,6pm - 12am,Sunday,472,1,8,62,Popular
17,January,12pm - 6pm,Sunday,485,1,9,63,Popular
25,January,12am - 6am,Sunday,432,11,4,29,Highly Popular
24,January,6am - 12pm,Sunday,1596,27,12,77,Popular
17,January,12am - 6am,Sunday,1163,29,36,87,Popular
24,January,12pm - 6pm,Saturday,793,14,20,26,Very Popular
17,January,6am - 12pm,Sunday,397,19,5,39,Popular
20,January,12pm - 6pm,Saturday,828,6,4,49,Highly Popular
17,January,6pm - 12am,Saturday,356,13,11,81,Very Popular
17,January,12am - 6am,Sunday,1036,24,42,49,Popular
24,January,12pm - 6pm,Saturday,2757,22,4,27,Highly Popular
24,January,6am - 12pm,Sunday,700,1,5,29,Popular
25,January,12am - 6am,Sunday,834,16,6,76,Popular
19,January,6pm - 12am,Saturday,1675,12,7,25,Popular
20,January,12pm - 6pm,Saturday,363,20,8,74,Very Popular
24,January,6pm - 12am,Saturday,489,5,5,35,Popular
23,January,6pm - 12am,Saturday,532,11,28,34,Very Popular
10,January,12pm - 6pm,Saturday,82,13,6,51,Popular
2,January,6am - 12pm,Saturday,734,22,9,52,Popular
23,January,12pm - 6pm,Saturday,1259,25,2,28,Popular
28,January,12pm - 6pm,Saturday,1972,22,12,32,Very Popular
24,January,6pm - 12am,Friday,3561,7,4,28,Hyper Popular
25,January,12pm - 6pm,Saturday,1028,28,5,75,Popular
24,January,6am - 12pm,Sunday,85,22,8,56,Highly Popular
24,January,6pm - 12am,Saturday,1416,13,2,50,Popular
24,January,6pm - 12am,Friday,3509,1,2,17,Hyper Popular
20,January,6pm - 12am,Saturday,1613,28,18,70,Highly Popular
26,January,6pm - 12am,Saturday,1490,25,12,52,Hyper Popular
24,January,12pm - 6pm,Saturday,172,1,4,27,Highly Popular
17,January,6pm - 12am,Saturday,401,13,4,49,Popular
24,January,6pm - 12am,Saturday,707,12,6,44,Popular
24,January,12pm - 6pm,Saturday,2074,19,14,76,Popular
23,January,6pm - 12am,Friday,399,10,1,54,Hyper Popular
10,January,12pm - 6pm,Friday,154,4,7,46,Highly Popular
24,January,6pm - 12am,Friday,380,25,4,28,Popular
27,January,6pm - 12am,Friday,513,3,9,54,Highly Popular
24,January,6pm - 12am,Friday,396,16,12,48,Hyper Popular
10,January,6pm - 12am,Thursday,832,7,9,51,Very Popular
25,January,12am - 6am,Sunday,293,1,8,70,Popular
22,January,6pm - 12am,Thursday,3300,25,8,62,Hyper Popular
20,January,6pm - 12am,Friday,541,42,3,48,Very Popular
10,January,12pm - 6pm,Friday,2468,34,7,29,Hyper Popular
2,January,6pm - 12am,Friday,2203,14,14,89,Hyper Popular
24,January,12pm - 6pm,Saturday,1069,14,11,59,Highly Popular
10,January,12am - 6am,Friday,361,5,4,49,Hyper Popular
26,January,6am - 12pm,Saturday,1395,17,6,98,Hyper Popular
17,January,6pm - 12am,Saturday,353,18,11,80,Very Popular
22,January,6pm - 12am,Saturday,1386,34,5,25,Popular
24,January,6pm - 12am,Saturday,1570,27,15,56,Popular
10,January,6pm - 12am,Thursday,966,8,13,78,Very Popular
24,January,6pm - 12am,Saturday,678,19,11,85,Popular
22,January,6pm - 12am,Friday,389,10,6,33,Highly Popular
27,January,6am - 12pm,Saturday,4321,29,4,35,Highly Popular
28,January,12pm - 6pm,Friday,729,18,5,35,Hyper Popular
22,January,12pm - 6pm,Thursday,536,22,25,30,Very Popular
10,January,12pm - 6pm,Friday,2248,9,6,42,Highly Popular
24,January,12pm - 6pm,Friday,313,17,22,95,Highly Popular
2,January,12pm - 6pm,Friday,554,15,6,29,Popular
20,January,12pm - 6pm,Friday,165,28,5,53,Hyper Popular
24,December,12pm - 6pm,Tuesday,310,1,1,31,Very Popular
10,January,6pm - 12am,Thursday,3180,1,3,39,Popular
15,January,6pm - 12am,Thursday,735,23,13,94,Hyper Popular
28,January,6pm - 12am,Thursday,3572,45,18,27,Hyper Popular
24,January,6pm - 12am,Friday,1131,37,7,13,Hyper Popular
22,January,6pm - 12am,Thursday,134,1,7,37,Hyper Popular
20,January,12pm - 6pm,Friday,314,21,8,52,Highly Popular
10,January,12pm - 6pm,Thursday,1293,7,9,28,Highly Popular
20,January,6pm - 12am,Thursday,431,24,12,61,Very Popular
10,January,6pm - 12am,Thursday,707,27,10,63,Highly Popular
10,January,12pm - 6pm,Thursday,1497,29,7,43,Very Popular
25,January,6pm - 12am,Thursday,604,8,3,63,Very Popular
24,January,6pm - 12am,Thursday,707,12,6,44,Popular
23,January,12pm - 6pm,Thursday,546,22,23,71,Popular
24,January,6pm - 12am,Wednesday,426,14,24,50,Hyper Popular
20,January,12pm - 6pm,Wednesday,590,12,2,25,Hyper Popular
17,January,6am - 12pm,Thursday,1010,18,40,56,Hyper Popular
17,January,12am - 6am,Saturday,471,23,12,62,Popular
22,January,12pm - 6pm,Thursday,486,29,25,51,Popular
17,January,12pm - 6pm,Thursday,614,31,3,70,Popular
10,January,12am - 6am,Friday,344,32,28,39,Hyper Popular
2,January,6pm - 12am,Wednesday,432,6,4,48,Highly Popular
10,January,12pm - 6pm,Thursday,2127,27,5,38,Popular
10,January,6am - 12pm,Thursday,329,3,1,5,Very Popular
17,January,6pm - 12am,Wednesday,579,44,6,46,Highly Popular
19,January,12pm - 6pm,Friday,701,1,9,64,Popular
1,January,6pm - 12am,Wednesday,1406,29,15,100,Hyper Popular
24,January,6am - 12pm,Friday,906,31,1,13,Popular
17,January,6pm - 12am,Wednesday,691,49,14,82,Hyper Popular
10,January,12pm - 6pm,Tuesday,2551,14,8,51,Hyper Popular
25,January,6pm - 12am,Wednesday,2949,32,5,50,Highly Popular
23,January,6am - 12pm,Thursday,1015,9,11,46,Popular
22,January,12pm - 6pm,Tuesday,447,21,28,34,Very Popular
24,January,12pm - 6pm,Monday,97,1,36,49,Highly Popular
22,January,6am - 12pm,Wednesday,1980,1,17,88,Popular
25,January,6pm - 12am,Wednesday,853,62,9,95,Hyper Popular
17,January,6pm - 12am,Wednesday,817,28,11,98,Very Popular
24,January,12pm - 6pm,Wednesday,1075,18,16,47,Highly Popular
24,January,12am - 6am,Tuesday,78,23,4,32,Highly Popular
17,January,6am - 12pm,Thursday,670,23,8,70,Very Popular
25,January,6pm - 12am,Wednesday,424,29,5,79,Highly Popular
24,January,12pm - 6pm,Tuesday,234,1,0,40,Very Popular
28,January,12pm - 6pm,Wednesday,219,9,8,39,Highly Popular
25,January,6am - 12pm,Thursday,638,2,11,44,Popular
25,January,6am - 12pm,Thursday,1850,16,10,72,Highly Popular
17,January,6pm - 12am,Wednesday,841,27,10,99,Very Popular
20,January,12am - 6am,Wednesday,524,17,7,52,Very Popular
17,January,12am - 6am,Wednesday,2017,54,22,84,Highly Popular
23,January,6pm - 12am,Tuesday,767,13,2,14,Very Popular
17,January,6pm - 12am,Tuesday,390,16,6,60,Highly Popular
23,January,12pm - 6pm,Wednesday,179,7,6,23,Popular
17,January,12pm - 6pm,Wednesday,1944,8,10,99,Popular
10,January,6pm - 12am,Wednesday,646,9,11,35,Popular
20,January,12pm - 6pm,Tuesday,551,15,9,31,Hyper Popular
24,January,6pm - 12am,Wednesday,916,30,5,55,Hyper Popular
1,January,6am - 12pm,Tuesday,394,17,4,36,Hyper Popular
20,January,6pm - 12am,Tuesday,1321,34,0,24,Hyper Popular
19,December,6pm - 12am,Thursday,748,29,3,68,Popular
20,January,6pm - 12am,Tuesday,986,29,17,82,Popular
22,January,6pm - 12am,Tuesday,560,1,13,79,Popular
17,January,12pm - 6pm,Monday,747,2,28,98,Very Popular
25,January,6am - 12pm,Thursday,1163,29,12,67,Very Popular
24,January,12pm - 6pm,Tuesday,464,1,3,27,Popular
24,January,6pm - 12am,Monday,913,28,9,41,Hyper Popular
10,January,12am - 6am,Wednesday,353,11,6,85,Very Popular
24,January,6pm - 12am,Wednesday,779,9,1,47,Popular
24,January,6pm - 12am,Wednesday,430,8,6,73,Popular
17,January,12pm - 6pm,Wednesday,1240,36,3,71,Popular
20,January,6pm - 12am,Monday,855,4,6,48,Highly Popular
20,January,12pm - 6pm,Monday,384,11,26,60,Highly Popular
26,January,12pm - 6pm,Tuesday,1111,12,37,46,Popular
17,January,6am - 12pm,Wednesday,204,11,28,77,Highly Popular
24,January,12pm - 6pm,Wednesday,959,10,6,46,Popular
17,January,12pm - 6pm,Tuesday,740,37,9,35,Popular
22,January,6pm - 12am,Monday,1402,30,1,30,Hyper Popular
24,January,6am - 12pm,Monday,1253,27,20,98,Very Popular
22,January,12am - 6am,Monday,546,8,8,28,Popular
10,January,6pm - 12am,Tuesday,153,1,7,54,Very Popular
25,January,6pm - 12am,Tuesday,1061,59,9,96,Very Popular
24,January,6am - 12pm,Tuesday,154,18,8,42,Very Popular
24,January,6pm - 12am,Tuesday,747,27,20,71,Popular
20,January,12pm - 6pm,Monday,491,12,26,51,Highly Popular
22,January,6pm - 12am,Tuesday,196,20,3,31,Popular
2,January,6pm - 12am,Tuesday,654,21,35,44,Popular
17,January,6pm - 12am,Tuesday,761,43,47,55,Popular
2,January,12pm - 6pm,Tuesday,674,36,5,54,Popular
24,January,12pm - 6pm,Tuesday,914,42,6,45,Popular
24,January,6pm - 12am,Monday,187,1,7,45,Highly Popular
24,January,6pm - 12am,Monday,153,9,33,50,Popular
22,January,6pm - 12am,Monday,42,1,3,21,Hyper Popular
25,January,6pm - 12am,Monday,137,1,13,77,Popular
25,January,6pm - 12am,Wednesday,2177,31,3,64,Very Popular
26,January,12pm - 6pm,Monday,2785,31,8,60,Highly Popular
24,January,12pm - 6pm,Tuesday,595,14,5,44,Popular
24,January,6pm - 12am,Tuesday,1057,1,5,66,Popular
10,January,6pm - 12am,Monday,343,18,7,48,Very Popular
17,January,12am - 6am,Sunday,384,15,14,42,Hyper Popular
24,January,6pm - 12am,Monday,153,6,34,43,Popular
25,January,6am - 12pm,Tuesday,1513,5,4,68,Popular
24,January,6pm - 12am,Monday,305,1,9,51,Popular
22,January,6pm - 12am,Monday,275,1,2,20,Highly Popular
27,January,6pm - 12am,Monday,371,1,10,62,Very Popular
22,January,12am - 6am,Tuesday,2058,10,25,47,Very Popular
24,January,6pm - 12am,Monday,1541,31,6,35,Very Popular
24,January,12pm - 6pm,Sunday,545,15,39,47,Highly Popular
20,January,12pm - 6pm,Sunday,557,20,1,23,Hyper Popular
20,January,6pm - 12am,Sunday,1406,21,10,57,Hyper Popular
24,January,6pm - 12am,Monday,376,24,5,44,Very Popular
17,January,12am - 6am,Tuesday,1565,28,8,77,Hyper Popular
22,January,6am - 12pm,Sunday,389,21,29,36,Very Popular
22,January,6pm - 12am,Monday,1073,17,4,20,Highly Popular
10,January,6pm - 12am,Monday,589,11,10,64,Hyper Popular
17,January,12am - 6am,Tuesday,1555,27,6,64,Highly Popular
23,January,12pm - 6pm,Monday,694,14,3,46,Popular
22,January,12pm - 6pm,Monday,205,2,3,18,Hyper Popular
17,January,12am - 6am,Tuesday,950,21,14,93,Very Popular
17,January,12am - 6am,Monday,630,33,11,74,Hyper Popular
23,January,12pm - 6pm,Monday,57,1,18,24,Popular
10,January,6pm - 12am,Monday,535,10,6,45,Highly Popular
24,January,6am - 12pm,Monday,1369,5,10,75,Popular
23,January,6pm - 12am,Monday,517,14,10,70,Popular
22,January,6pm - 12am,Monday,218,1,3,19,Hyper Popular
17,January,12pm - 6pm,Monday,1192,36,15,77,Popular
24,January,6pm - 12am,Sunday,555,20,9,52,Very Popular
22,January,6pm - 12am,Monday,1009,8,22,27,Popular
24,January,6pm - 12am,Sunday,666,1,15,39,Highly Popular
10,January,6pm - 12am,Monday,445,24,8,43,Very Popular
17,January,6pm - 12am,Monday,2205,39,4,13,Hyper Popular
15,January,6pm - 12am,Monday,86,4,4,26,Popular
19,January,6pm - 12am,Monday,2440,1,17,26,Popular
17,January,6pm - 12am,Sunday,1873,31,27,99,Very Popular
24,January,12pm - 6pm,Monday,193,1,3,22,Popular
10,January,6am - 12pm,Monday,1034,21,12,54,Hyper Popular
24,January,12am - 6am,Tuesday,889,17,19,78,Popular
22,January,6pm - 12am,Monday,1774,48,4,16,Popular
22,January,6pm - 12am,Monday,579,1,7,64,Popular
10,January,12pm - 6pm,Monday,612,29,5,38,Popular
24,January,12pm - 6pm,Monday,1200,14,5,95,Popular
24,January,12pm - 6pm,Monday,670,32,6,49,Popular
22,January,12pm - 6pm,Monday,588,22,16,33,Popular
23,January,12pm - 6pm,Monday,1970,20,5,24,Popular
17,January,12pm - 6pm,Monday,880,17,26,53,Popular
25,January,12am - 6am,Monday,83,12,7,96,Highly Popular
24,January,12pm - 6pm,Monday,1131,25,9,62,Popular
10,January,6am - 12pm,Monday,476,21,29,62,Highly Popular
17,January,6pm - 12am,Sunday,745,50,9,95,Hyper Popular
23,January,6pm - 12am,Monday,1330,38,5,32,Popular
17,January,12am - 6am,Tuesday,1538,26,6,70,Very Popular
23,January,6pm - 12am,Monday,972,17,6,47,Very Popular
10,January,12pm - 6pm,Sunday,330,1,8,60,Very Popular
28,January,6pm - 12am,Monday,2848,12,11,31,Highly Popular
10,January,6am - 12pm,Tuesday,558,2,5,52,Very Popular
24,January,12pm - 6pm,Sunday,322,20,0,44,Popular
24,January,6pm - 12am,Saturday,783,1,34,45,Hyper Popular
1,January,12am - 6am,Sunday,890,18,5,37,Hyper Popular
20,January,12pm - 6pm,Sunday,1652,17,7,50,Very Popular
22,January,12pm - 6pm,Sunday,1072,36,18,43,Hyper Popular
24,January,6pm - 12am,Saturday,582,1,5,31,Hyper Popular
1,January,6pm - 12am,Sunday,842,20,10,59,Highly Popular
20,January,6am - 12pm,Monday,954,27,2,42,Popular
24,January,12am - 6am,Monday,364,11,13,54,Popular
25,January,12pm - 6pm,Sunday,1355,10,5,74,Highly Popular
17,January,6pm - 12am,Saturday,668,40,7,43,Highly Popular
10,January,6am - 12pm,Thursday,425,2,0,15,Very Popular
19,January,12pm - 6pm,Sunday,1308,10,8,30,Popular
24,January,12pm - 6pm,Saturday,629,13,9,53,Popular
24,January,12pm - 6pm,Sunday,1583,5,10,33,Popular
24,January,6am - 12pm,Sunday,136,24,12,75,Hyper Popular
24,January,6pm - 12am,Saturday,665,20,12,64,Highly Popular
24,January,12pm - 6pm,Sunday,104,10,5,38,Very Popular
17,January,12pm - 6pm,Sunday,552,30,6,76,Popular
17,January,12am - 6am,Sunday,443,23,9,47,Highly Popular
17,January,12am - 6am,Sunday,639,34,13,94,Hyper Popular
20,January,6am - 12pm,Monday,553,30,7,55,Highly Popular
17,January,12am - 6am,Sunday,447,23,18,87,Highly Popular
28,January,6pm - 12am,Sunday,208,8,6,29,Popular
25,January,12pm - 6pm,Sunday,2897,6,3,53,Highly Popular
28,January,12pm - 6pm,Sunday,1413,12,12,68,Very Popular
24,January,6pm - 12am,Sunday,1863,13,6,32,Popular
19,January,12pm - 6pm,Sunday,2060,1,8,15,Very Popular
24,January,6am - 12pm,Monday,595,24,11,26,Hyper Popular
24,January,6pm - 12am,Saturday,1676,27,39,54,Popular
17,January,12am - 6am,Monday,1794,28,13,97,Popular
17,January,6pm - 12am,Sunday,472,1,8,62,Popular
17,January,12am - 6am,Monday,271,43,5,27,Popular
